setlist_id,concert_id,song_name,setlist_position,cover_info,encore,tape
3d39557_10,3d39557,Sanctuary,10,,False,False
3d39557_11,3d39557,"""633 Squadron"" Theme",11,,False,False
3d39557_12,3d39557,Tailgunner,12,,False,False
3d39557_13,3d39557,Public Enema Number One,13,,False,False
3d39557_14,3d39557,Wrathchild,14,,False,False
3d39557_15,3d39557,Die With Your Boots On,15,,False,False
3d39557_16,3d39557,Hallowed Be Thy Name,16,,False,False
3d39557_17,3d39557,22 Acacia Avenue,17,,True,False
3d39557_18,3d39557,Holy Smoke,18,Bruce Dickinson,True,False
3d39557_19,3d39557,The Assassin,19,,True,False
3d39557_20,3d39557,No Prayer for the Dying,20,,True,False
2bd4d02a_1,2bd4d02a,Hooks in You,1,,False,True
2bd4d02a_2,2bd4d02a,The Clairvoyant,2,,False,False
2bd4d02a_3,2bd4d02a,2 Minutes to Midnight,3,,False,False
2bd4d02a_4,2bd4d02a,The Trooper,4,,False,False
2bd4d02a_5,2bd4d02a,Heaven Can Wait,5,,False,False
2bd4d02a_6,2bd4d02a,Iron Maiden,6,,False,False
2bd4d02a_7,2bd4d02a,The Number of the Beast,7,,False,False
2bd4d02a_8,2bd4d02a,Bring Your Daughter... to the Slaughter,8,,False,False
2bd4d02a_9,2bd4d02a,Run to the Hills,9,,False,False
2bd4d02a_10,2bd4d02a,Sanctuary,10,,False,False
2bd4d02a_11,2bd4d02a,"""633 Squadron"" Theme",11,,False,False
2bd4d02a_12,2bd4d02a,Tailgunner,12,,False,False
2bd4d02a_13,2bd4d02a,Public Enema Number One,13,,False,False
2bd4d02a_14,2bd4d02a,Wrathchild,14,,False,False
2bd4d02a_15,2bd4d02a,Die With Your Boots On,15,,False,False
2bd4d02a_16,2bd4d02a,Hallowed Be Thy Name,16,,False,False
2bd4d02a_17,2bd4d02a,22 Acacia Avenue,17,,True,False
2bd4d02a_18,2bd4d02a,Holy Smoke,18,Bruce Dickinson,True,False
2bd4d02a_19,2bd4d02a,The Assassin,19,,True,False
2bd4d02a_20,2bd4d02a,No Prayer for the Dying,20,,True,False
1bd39550_1,1bd39550,Hooks in You,1,,False,True
1bd39550_2,1bd39550,The Clairvoyant,2,,False,False
1bd39550_3,1bd39550,2 Minutes to Midnight,3,,False,False
1bd39550_4,1bd39550,The Trooper,4,,False,False
1bd39550_5,1bd39550,Heaven Can Wait,5,,False,False
1bd39550_6,1bd39550,Iron Maiden,6,,False,False
1bd39550_7,1bd39550,The Number of the Beast,7,,False,False
1bd39550_8,1bd39550,Bring Your Daughter... to the Slaughter,8,,False,False
1bd39550_9,1bd39550,Run to the Hills,9,,False,False
1bd39550_10,1bd39550,Sanctuary,10,,False,False
1bd39550_11,1bd39550,"""633 Squadron"" Theme",11,,False,False
1bd39550_12,1bd39550,Tailgunner,12,,False,False
1bd39550_13,1bd39550,Public Enema Number One,13,,False,False
1bd39550_14,1bd39550,Wrathchild,14,,False,False
1bd39550_15,1bd39550,Die With Your Boots On,15,,False,False
1bd39550_16,1bd39550,Hallowed Be Thy Name,16,,False,False
1bd39550_17,1bd39550,22 Acacia Avenue,17,,True,False
1bd39550_18,1bd39550,Holy Smoke,18,Bruce Dickinson,True,False
1bd39550_19,1bd39550,The Assassin,19,,True,False
1bd39550_20,1bd39550,No Prayer for the Dying,20,,True,False
3d7a9af_1,3d7a9af,Hooks in You,1,,False,True
3d7a9af_2,3d7a9af,The Clairvoyant,2,,False,False
3d7a9af_3,3d7a9af,2 Minutes to Midnight,3,,False,False
3d7a9af_4,3d7a9af,The Trooper,4,,False,False
3d7a9af_5,3d7a9af,Heaven Can Wait,5,,False,False
3d7a9af_6,3d7a9af,Iron Maiden,6,,False,False
3d7a9af_7,3d7a9af,The Number of the Beast,7,,False,False
3d7a9af_8,3d7a9af,Bring Your Daughter... to the Slaughter,8,,False,False
3d7a9af_9,3d7a9af,Run to the Hills,9,,False,False
3d7a9af_10,3d7a9af,Sanctuary,10,,False,False
3d7a9af_11,3d7a9af,"""633 Squadron"" Theme",11,,False,False
3d7a9af_12,3d7a9af,Tailgunner,12,,False,False
3d7a9af_13,3d7a9af,Public Enema Number One,13,,False,False
3d7a9af_14,3d7a9af,Wrathchild,14,,False,False
3d7a9af_15,3d7a9af,Die With Your Boots On,15,,False,False
3d7a9af_16,3d7a9af,Hallowed Be Thy Name,16,,False,False
3d7a9af_17,3d7a9af,22 Acacia Avenue,17,,True,False
3d7a9af_18,3d7a9af,Holy Smoke,18,Bruce Dickinson,True,False
3d7a9af_19,3d7a9af,The Assassin,19,,True,False
3d7a9af_20,3d7a9af,No Prayer for the Dying,20,,True,False
bd39552_1,bd39552,Hooks in You,1,,False,True
bd39552_2,bd39552,The Clairvoyant,2,,False,False
bd39552_3,bd39552,2 Minutes to Midnight,3,,False,False
bd39552_4,bd39552,The Trooper,4,,False,False
bd39552_5,bd39552,Heaven Can Wait,5,,False,False
bd39552_6,bd39552,Iron Maiden,6,,False,False
bd39552_7,bd39552,The Number of the Beast,7,,False,False
bd39552_8,bd39552,Bring Your Daughter... to the Slaughter,8,,False,False
bd39552_9,bd39552,Run to the Hills,9,,False,False
bd39552_10,bd39552,Sanctuary,10,,False,False
bd39552_11,bd39552,"""633 Squadron"" Theme",11,,False,False
bd39552_12,bd39552,Tailgunner,12,,False,False
bd39552_13,bd39552,Public Enema Number One,13,,False,False
bd39552_14,bd39552,Wrathchild,14,,False,False
bd39552_15,bd39552,Die With Your Boots On,15,,False,False
bd39552_16,bd39552,Hallowed Be Thy Name,16,,False,False
bd39552_17,bd39552,22 Acacia Avenue,17,,True,False
bd39552_18,bd39552,Holy Smoke,18,Bruce Dickinson,True,False
bd39552_19,bd39552,The Assassin,19,,True,False
bd39552_20,bd39552,No Prayer for the Dying,20,,True,False
3d39553_1,3d39553,Hooks in You,1,,False,True
3d39553_2,3d39553,The Clairvoyant,2,,False,False
3d39553_3,3d39553,2 Minutes to Midnight,3,,False,False
3d39553_4,3d39553,The Trooper,4,,False,False
3d39553_5,3d39553,Heaven Can Wait,5,,False,False
3d39553_6,3d39553,Iron Maiden,6,,False,False
3d39553_7,3d39553,The Number of the Beast,7,,False,False
3d39553_8,3d39553,Bring Your Daughter... to the Slaughter,8,,False,False
3d39553_9,3d39553,Run to the Hills,9,,False,False
3d39553_10,3d39553,Sanctuary,10,,False,False
3d39553_11,3d39553,Tailgunner,11,,False,False
3d39553_12,3d39553,Public Enema Number One,12,,False,False
3d39553_13,3d39553,Wrathchild,13,,False,False
3d39553_14,3d39553,Die With Your Boots On,14,,False,False
3d39553_15,3d39553,Hallowed Be Thy Name,15,,False,False
3d39553_16,3d39553,22 Acacia Avenue,16,,False,False
3d39553_17,3d39553,Holy Smoke,17,,True,False
3d39553_18,3d39553,The Assassin,18,Bruce Dickinson,True,False
3d39553_19,3d39553,No Prayer for the Dying,19,,True,False
3d39553_20,3d39553,Hooks in You,20,,True,False
1bd3a530_1,1bd3a530,2 Minutes to Midnight,1,,False,False
1bd3a530_2,1bd3a530,The Trooper,2,,False,False
1bd3a530_3,1bd3a530,Heaven Can Wait,3,,False,False
1bd3a530_4,1bd3a530,Iron Maiden,4,,False,False
1bd3a530_5,1bd3a530,The Number of the Beast,5,,False,False
1bd3a530_6,1bd3a530,Bring Your Daughter... to the Slaughter,6,,False,False
1bd3a530_7,1bd3a530,Run to the Hills,7,,False,False
1bd3a530_8,1bd3a530,Sanctuary,8,,False,False
1bd3a530_9,1bd3a530,"""633 Squadron"" Theme",9,,False,False
1bd3a530_10,1bd3a530,Tailgunner,10,,False,False
1bd3a530_11,1bd3a530,Public Enema Number One,11,,False,False
1bd3a530_12,1bd3a530,Wrathchild,12,,False,False
1bd3a530_13,1bd3a530,Die With Your Boots On,13,,False,False
1bd3a530_14,1bd3a530,Hallowed Be Thy Name,14,,False,False
1bd3a530_15,1bd3a530,22 Acacia Avenue,15,,True,False
1bd3a530_16,1bd3a530,Holy Smoke,16,Bruce Dickinson,True,False
1bd3a530_17,1bd3a530,The Assassin,17,,True,False
1bd3a530_18,1bd3a530,No Prayer for the Dying,18,,True,False
1bd3955c_1,1bd3955c,Hooks in You,1,,False,True
1bd3955c_2,1bd3955c,The Clairvoyant,2,,False,False
1bd3955c_3,1bd3955c,2 Minutes to Midnight,3,,False,False
1bd3955c_4,1bd3955c,The Trooper,4,,False,False
1bd3955c_5,1bd3955c,Heaven Can Wait,5,,False,False
1bd3955c_6,1bd3955c,Iron Maiden,6,,False,False
1bd3955c_7,1bd3955c,The Number of the Beast,7,,False,False
1bd3955c_8,1bd3955c,Bring Your Daughter... to the Slaughter,8,,False,False
1bd3955c_9,1bd3955c,Run to the Hills,9,,False,False
1bd3955c_10,1bd3955c,Sanctuary,10,,False,False
1bd3955c_11,1bd3955c,"""633 Squadron"" Theme",11,,False,False
1bd3955c_12,1bd3955c,Tailgunner,12,,False,False
1bd3955c_13,1bd3955c,Public Enema Number One,13,,False,False
1bd3955c_14,1bd3955c,Wrathchild,14,,False,False
1bd3955c_15,1bd3955c,Die With Your Boots On,15,,False,False
1bd3955c_16,1bd3955c,Hallowed Be Thy Name,16,,False,False
1bd3955c_17,1bd3955c,22 Acacia Avenue,17,,True,False
1bd3955c_18,1bd3955c,Holy Smoke,18,Bruce Dickinson,True,False
1bd3955c_19,1bd3955c,The Assassin,19,,True,False
1bd3955c_20,1bd3955c,No Prayer for the Dying,20,,True,False
13d3955d_1,13d3955d,Hooks in You,1,,False,True
13d3955d_2,13d3955d,The Clairvoyant,2,,False,False
13d3955d_3,13d3955d,2 Minutes to Midnight,3,,False,False
13d3955d_4,13d3955d,The Trooper,4,,False,False
13d3955d_5,13d3955d,Heaven Can Wait,5,,False,False
13d3955d_6,13d3955d,Iron Maiden,6,,False,False
13d3955d_7,13d3955d,The Number of the Beast,7,,False,False
13d3955d_8,13d3955d,Bring Your Daughter... to the Slaughter,8,,False,False
13d3955d_9,13d3955d,Run to the Hills,9,,False,False
13d3955d_10,13d3955d,Sanctuary,10,,False,False
13d3955d_11,13d3955d,"""633 Squadron"" Theme",11,,False,False
13d3955d_12,13d3955d,Tailgunner,12,,False,False
13d3955d_13,13d3955d,Public Enema Number One,13,,False,False
13d3955d_14,13d3955d,Wrathchild,14,,False,False
13d3955d_15,13d3955d,Die With Your Boots On,15,,False,False
13d3955d_16,13d3955d,Hallowed Be Thy Name,16,,False,False
13d3955d_17,13d3955d,22 Acacia Avenue,17,,True,False
13d3955d_18,13d3955d,Holy Smoke,18,Bruce Dickinson,True,False
13d3955d_19,13d3955d,The Assassin,19,,True,False
13d3955d_20,13d3955d,No Prayer for the Dying,20,,True,False
bd3955e_1,bd3955e,Hooks in You,1,,False,True
bd3955e_2,bd3955e,The Clairvoyant,2,,False,False
bd3955e_3,bd3955e,2 Minutes to Midnight,3,,False,False
bd3955e_4,bd3955e,The Trooper,4,,False,False
bd3955e_5,bd3955e,Heaven Can Wait,5,,False,False
bd3955e_6,bd3955e,Iron Maiden,6,,False,False
bd3955e_7,bd3955e,The Number of the Beast,7,,False,False
bd3955e_8,bd3955e,Bring Your Daughter... to the Slaughter,8,,False,False
bd3955e_9,bd3955e,Run to the Hills,9,,False,False
bd3955e_10,bd3955e,Sanctuary,10,,False,False
bd3955e_11,bd3955e,"""633 Squadron"" Theme",11,,False,False
bd3955e_12,bd3955e,Tailgunner,12,,False,False
bd3955e_13,bd3955e,Public Enema Number One,13,,False,False
bd3955e_14,bd3955e,Wrathchild,14,,False,False
bd3955e_15,bd3955e,Die With Your Boots On,15,,False,False
bd3955e_16,bd3955e,Hallowed Be Thy Name,16,,False,False
bd3955e_17,bd3955e,22 Acacia Avenue,17,,True,False
bd3955e_18,bd3955e,Holy Smoke,18,Bruce Dickinson,True,False
bd3955e_19,bd3955e,The Assassin,19,,True,False
bd3955e_20,bd3955e,No Prayer for the Dying,20,,True,False
1bd39558_1,1bd39558,Hooks in You,1,,False,True
1bd39558_2,1bd39558,The Clairvoyant,2,,False,False
1bd39558_3,1bd39558,2 Minutes to Midnight,3,,False,False
1bd39558_4,1bd39558,The Trooper,4,,False,False
1bd39558_5,1bd39558,Heaven Can Wait,5,,False,False
1bd39558_6,1bd39558,Iron Maiden,6,,False,False
1bd39558_7,1bd39558,The Number of the Beast,7,,False,False
1bd39558_8,1bd39558,Bring Your Daughter... to the Slaughter,8,,False,False
1bd39558_9,1bd39558,Run to the Hills,9,,False,False
1bd39558_10,1bd39558,Sanctuary,10,,False,False
1bd39558_11,1bd39558,"""633 Squadron"" Theme",11,,False,False
1bd39558_12,1bd39558,Tailgunner,12,,False,False
1bd39558_13,1bd39558,Public Enema Number One,13,,False,False
1bd39558_14,1bd39558,Wrathchild,14,,False,False
1bd39558_15,1bd39558,Hallowed Be Thy Name,15,,False,False
1bd39558_16,1bd39558,22 Acacia Avenue,16,,False,False
1bd39558_17,1bd39558,Holy Smoke,17,,True,False
1bd39558_18,1bd39558,The Assassin,18,Bruce Dickinson,True,False
1bd39558_19,1bd39558,No Prayer for the Dying,19,,True,False
1bd39558_20,1bd39558,Hooks in You,20,,True,False
3d39567_1,3d39567,The Clairvoyant,1,,False,True
3d39567_2,3d39567,2 Minutes to Midnight,2,,False,False
3d39567_3,3d39567,The Trooper,3,,False,False
3d39567_4,3d39567,Heaven Can Wait,4,,False,False
3d39567_5,3d39567,Iron Maiden,5,,False,False
3d39567_6,3d39567,The Number of the Beast,6,,False,False
3d39567_7,3d39567,Bring Your Daughter... to the Slaughter,7,,False,False
3d39567_8,3d39567,Run to the Hills,8,,False,False
3d39567_9,3d39567,Sanctuary,9,,False,False
3d39567_10,3d39567,Moonchild,10,,False,False
3d39567_11,3d39567,The Evil That Men Do,11,,False,False
3d39567_12,3d39567,The Prisoner,12,,False,False
3d39567_13,3d39567,Still Life,13,,False,False
3d39567_14,3d39567,Die With Your Boots On,14,,False,False
3d39567_15,3d39567,Infinite Dreams,15,,False,False
3d39567_16,3d39567,Killers,16,,True,False
3d39567_17,3d39567,Can I Play With Madness,17,Bruce Dickinson,True,False
3d39567_18,3d39567,Heaven Can Wait,18,,True,False
3d39567_19,3d39567,Wasted Years,19,,True,False
6bd3ae42_1,6bd3ae42,The Clairvoyant,1,,False,False
6bd3ae42_2,6bd3ae42,Seventh Son of a Seventh Son,2,,False,False
6bd3ae42_3,6bd3ae42,The Number of the Beast,3,,False,False
6bd3ae42_4,6bd3ae42,Hallowed Be Thy Name,4,,False,False
6bd3ae42_5,6bd3ae42,Iron Maiden,5,,False,False
6bd3ae42_6,6bd3ae42,Run to the Hills,6,,False,False
6bd3ae42_7,6bd3ae42,Running Free,7,,False,False
6bd3ae42_8,6bd3ae42,Sanctuary,8,,False,False
6bd3ae42_9,6bd3ae42,Moonchild,9,,False,False
6bd3ae42_10,6bd3ae42,The Evil That Men Do,10,,False,False
6bd3ae42_11,6bd3ae42,The Prisoner,11,,False,False
6bd3ae42_12,6bd3ae42,Still Life,12,,False,False
6bd3ae42_13,6bd3ae42,Die With Your Boots On,13,,False,False
6bd3ae42_14,6bd3ae42,Infinite Dreams,14,,False,False
6bd3ae42_15,6bd3ae42,Killers,15,,False,False
6bd3ae42_16,6bd3ae42,Can I Play With Madness,16,,True,False
6bd3ae42_17,6bd3ae42,Heaven Can Wait,17,,True,False
6bd3ae42_18,6bd3ae42,Wasted Years,18,,True,False
63d3ae43_1,63d3ae43,The Clairvoyant,1,,False,False
63d3ae43_2,63d3ae43,Seventh Son of a Seventh Son,2,,False,False
63d3ae43_3,63d3ae43,The Number of the Beast,3,,False,False
63d3ae43_4,63d3ae43,Hallowed Be Thy Name,4,,False,False
63d3ae43_5,63d3ae43,Iron Maiden,5,,False,False
63d3ae43_6,63d3ae43,Run to the Hills,6,,False,False
63d3ae43_7,63d3ae43,Running Free,7,,False,False
63d3ae43_8,63d3ae43,Sanctuary,8,,False,False
63d3ae43_9,63d3ae43,Moonchild,9,,False,False
63d3ae43_10,63d3ae43,The Evil That Men Do,10,,False,False
63d3ae43_11,63d3ae43,The Prisoner,11,,False,False
63d3ae43_12,63d3ae43,Still Life,12,,False,False
63d3ae43_13,63d3ae43,Die With Your Boots On,13,,False,False
63d3ae43_14,63d3ae43,Infinite Dreams,14,,False,False
63d3ae43_15,63d3ae43,Killers,15,,False,False
63d3ae43_16,63d3ae43,Can I Play With Madness,16,,True,False
63d3ae43_17,63d3ae43,Heaven Can Wait,17,,True,False
63d3ae43_18,63d3ae43,Wasted Years,18,,True,False
7bd2ee3c_1,7bd2ee3c,The Clairvoyant,1,,False,False
7bd2ee3c_2,7bd2ee3c,Seventh Son of a Seventh Son,2,,False,False
7bd2ee3c_3,7bd2ee3c,The Number of the Beast,3,,False,False
7bd2ee3c_4,7bd2ee3c,Hallowed Be Thy Name,4,,False,False
7bd2ee3c_5,7bd2ee3c,Iron Maiden,5,,False,False
7bd2ee3c_6,7bd2ee3c,Run to the Hills,6,,False,False
7bd2ee3c_7,7bd2ee3c,Running Free,7,,False,False
7bd2ee3c_8,7bd2ee3c,Sanctuary,8,,False,False
7bd2ee3c_9,7bd2ee3c,Moonchild,9,,False,False
7bd2ee3c_10,7bd2ee3c,The Evil That Men Do,10,,False,False
7bd2ee3c_11,7bd2ee3c,The Prisoner,11,,False,False
7bd2ee3c_12,7bd2ee3c,Still Life,12,,False,False
7bd2ee3c_13,7bd2ee3c,Die With Your Boots On,13,,False,False
7bd2ee3c_14,7bd2ee3c,Infinite Dreams,14,,False,False
7bd2ee3c_15,7bd2ee3c,Killers,15,,False,False
7bd2ee3c_16,7bd2ee3c,Can I Play With Madness,16,,True,False
7bd2ee3c_17,7bd2ee3c,Heaven Can Wait,17,,True,False
7bd2ee3c_18,7bd2ee3c,Wasted Years,18,,True,False
7bd3ae4c_1,7bd3ae4c,The Clairvoyant,1,,False,False
7bd3ae4c_2,7bd3ae4c,Seventh Son of a Seventh Son,2,,False,False
7bd3ae4c_3,7bd3ae4c,The Number of the Beast,3,,False,False
7bd3ae4c_4,7bd3ae4c,Hallowed Be Thy Name,4,,False,False
7bd3ae4c_5,7bd3ae4c,Iron Maiden,5,,False,False
7bd3ae4c_6,7bd3ae4c,Run to the Hills,6,,False,False
7bd3ae4c_7,7bd3ae4c,Running Free,7,,False,False
7bd3ae4c_8,7bd3ae4c,Sanctuary,8,,False,False
7bd3ae4c_9,7bd3ae4c,Moonchild,9,,False,False
7bd3ae4c_10,7bd3ae4c,The Evil That Men Do,10,,False,False
7bd3ae4c_11,7bd3ae4c,The Prisoner,11,,False,False
7bd3ae4c_12,7bd3ae4c,Still Life,12,,False,False
7bd3ae4c_13,7bd3ae4c,Die With Your Boots On,13,,False,False
7bd3ae4c_14,7bd3ae4c,Infinite Dreams,14,,False,False
7bd3ae4c_15,7bd3ae4c,Killers,15,,False,False
7bd3ae4c_16,7bd3ae4c,Can I Play With Madness,16,,True,False
7bd3ae4c_17,7bd3ae4c,Heaven Can Wait,17,,True,False
7bd3ae4c_18,7bd3ae4c,Wasted Years,18,,True,False
2bd4a456_1,2bd4a456,The Clairvoyant,1,,False,False
2bd4a456_2,2bd4a456,Seventh Son of a Seventh Son,2,,False,False
2bd4a456_3,2bd4a456,The Number of the Beast,3,,False,False
2bd4a456_4,2bd4a456,Hallowed Be Thy Name,4,,False,False
2bd4a456_5,2bd4a456,Iron Maiden,5,,False,False
2bd4a456_6,2bd4a456,Run to the Hills,6,,False,False
2bd4a456_7,2bd4a456,Running Free,7,,False,False
2bd4a456_8,2bd4a456,Sanctuary,8,,False,False
2bd4a456_9,2bd4a456,Moonchild,9,,False,False
2bd4a456_10,2bd4a456,The Evil That Men Do,10,,False,False
2bd4a456_11,2bd4a456,The Prisoner,11,,False,False
2bd4a456_12,2bd4a456,Still Life,12,,False,False
2bd4a456_13,2bd4a456,Die With Your Boots On,13,,False,False
2bd4a456_14,2bd4a456,Infinite Dreams,14,,False,False
2bd4a456_15,2bd4a456,Killers,15,,False,False
2bd4a456_16,2bd4a456,Can I Play With Madness,16,,True,False
2bd4a456_17,2bd4a456,Heaven Can Wait,17,,True,False
2bd4a456_18,2bd4a456,Wasted Years,18,,True,False
7bd74a84_1,7bd74a84,The Clairvoyant,1,,False,False
7bd74a84_2,7bd74a84,Seventh Son of a Seventh Son,2,,False,False
7bd74a84_3,7bd74a84,The Number of the Beast,3,,False,False
7bd74a84_4,7bd74a84,Hallowed Be Thy Name,4,,False,False
7bd74a84_5,7bd74a84,Iron Maiden,5,,False,False
7bd74a84_6,7bd74a84,Run to the Hills,6,,False,False
7bd74a84_7,7bd74a84,Running Free,7,,False,False
7bd74a84_8,7bd74a84,Moonchild,8,,False,False
7bd74a84_9,7bd74a84,The Evil That Men Do,9,,False,False
7bd74a84_10,7bd74a84,The Prisoner,10,,False,False
7bd74a84_11,7bd74a84,Still Life,11,,False,False
7bd74a84_12,7bd74a84,Die With Your Boots On,12,,False,False
7bd74a84_13,7bd74a84,Infinite Dreams,13,,False,False
7bd74a84_14,7bd74a84,Killers,14,,False,False
7bd74a84_15,7bd74a84,Can I Play With Madness,15,,False,False
7bd74a84_16,7bd74a84,Heaven Can Wait,16,,True,False
7bd74a84_17,7bd74a84,Wasted Years,17,,True,False
4bd5bbd6_1,4bd5bbd6,The Clairvoyant,1,,False,False
4bd5bbd6_2,4bd5bbd6,Seventh Son of a Seventh Son,2,,False,False
4bd5bbd6_3,4bd5bbd6,The Number of the Beast,3,,False,False
4bd5bbd6_4,4bd5bbd6,Hallowed Be Thy Name,4,,False,False
4bd5bbd6_5,4bd5bbd6,Iron Maiden,5,,False,False
4bd5bbd6_6,4bd5bbd6,Run to the Hills,6,,False,False
4bd5bbd6_7,4bd5bbd6,Running Free,7,,False,False
4bd5bbd6_8,4bd5bbd6,Moonchild,8,,False,False
4bd5bbd6_9,4bd5bbd6,The Evil That Men Do,9,,False,False
4bd5bbd6_10,4bd5bbd6,The Prisoner,10,,False,False
4bd5bbd6_11,4bd5bbd6,Still Life,11,,False,False
4bd5bbd6_12,4bd5bbd6,Die With Your Boots On,12,,False,False
4bd5bbd6_13,4bd5bbd6,Infinite Dreams,13,,False,False
4bd5bbd6_14,4bd5bbd6,Killers,14,,False,False
4bd5bbd6_15,4bd5bbd6,Can I Play With Madness,15,,False,False
4bd5bbd6_16,4bd5bbd6,Heaven Can Wait,16,,True,False
4bd5bbd6_17,4bd5bbd6,Wasted Years,17,,True,False
73d3ae4d_1,73d3ae4d,The Clairvoyant,1,,False,False
73d3ae4d_2,73d3ae4d,Seventh Son of a Seventh Son,2,,False,False
73d3ae4d_3,73d3ae4d,The Number of the Beast,3,,False,False
73d3ae4d_4,73d3ae4d,Hallowed Be Thy Name,4,,False,False
73d3ae4d_5,73d3ae4d,Iron Maiden,5,,False,False
73d3ae4d_6,73d3ae4d,Run to the Hills,6,,False,False
73d3ae4d_7,73d3ae4d,Running Free,7,,False,False
73d3ae4d_8,73d3ae4d,Moonchild,8,,False,False
73d3ae4d_9,73d3ae4d,The Evil That Men Do,9,,False,False
73d3ae4d_10,73d3ae4d,The Prisoner,10,,False,False
73d3ae4d_11,73d3ae4d,Still Life,11,,False,False
73d3ae4d_12,73d3ae4d,Die With Your Boots On,12,,False,False
73d3ae4d_13,73d3ae4d,Infinite Dreams,13,,False,False
73d3ae4d_14,73d3ae4d,Killers,14,,False,False
73d3ae4d_15,73d3ae4d,Can I Play With Madness,15,,False,False
73d3ae4d_16,73d3ae4d,Heaven Can Wait,16,,True,False
73d3ae4d_17,73d3ae4d,Wasted Years,17,,True,False
6bd3ae4e_1,6bd3ae4e,The Clairvoyant,1,,False,False
6bd3ae4e_2,6bd3ae4e,Seventh Son of a Seventh Son,2,,False,False
6bd3ae4e_3,6bd3ae4e,The Number of the Beast,3,,False,False
6bd3ae4e_4,6bd3ae4e,Hallowed Be Thy Name,4,,False,False
6bd3ae4e_5,6bd3ae4e,Iron Maiden,5,,False,False
6bd3ae4e_6,6bd3ae4e,Run to the Hills,6,,False,False
6bd3ae4e_7,6bd3ae4e,Running Free,7,,False,False
6bd3ae4e_8,6bd3ae4e,Sanctuary,8,,False,False
6bd3ae4e_9,6bd3ae4e,Moonchild,9,,False,False
6bd3ae4e_10,6bd3ae4e,The Evil That Men Do,10,,False,False
6bd3ae4e_11,6bd3ae4e,The Prisoner,11,,False,False
6bd3ae4e_12,6bd3ae4e,Still Life,12,,False,False
6bd3ae4e_13,6bd3ae4e,Die With Your Boots On,13,,False,False
6bd3ae4e_14,6bd3ae4e,Infinite Dreams,14,,False,False
6bd3ae4e_15,6bd3ae4e,Killers,15,,False,False
6bd3ae4e_16,6bd3ae4e,Can I Play With Madness,16,,True,False
6bd3ae4e_17,6bd3ae4e,Heaven Can Wait,17,,True,False
6bd3ae4e_18,6bd3ae4e,Wasted Years,18,,True,False
5bd54758_1,5bd54758,The Clairvoyant,1,,False,False
5bd54758_2,5bd54758,Seventh Son of a Seventh Son,2,,False,False
5bd54758_3,5bd54758,The Number of the Beast,3,,False,False
5bd54758_4,5bd54758,Hallowed Be Thy Name,4,,False,False
5bd54758_5,5bd54758,Iron Maiden,5,,False,False
5bd54758_6,5bd54758,Run to the Hills,6,,False,False
5bd54758_7,5bd54758,Running Free,7,,False,False
5bd54758_8,5bd54758,Sanctuary,8,,False,False
5bd54758_9,5bd54758,Moonchild,9,,False,False
5bd54758_10,5bd54758,The Evil That Men Do,10,,False,False
5bd54758_11,5bd54758,The Prisoner,11,,False,False
5bd54758_12,5bd54758,Still Life,12,,False,False
5bd54758_13,5bd54758,Die With Your Boots On,13,,False,False
5bd54758_14,5bd54758,Infinite Dreams,14,,False,False
5bd54758_15,5bd54758,Killers,15,,False,False
5bd54758_16,5bd54758,Can I Play With Madness,16,,True,False
5bd54758_17,5bd54758,Heaven Can Wait,17,,True,False
5bd54758_18,5bd54758,Wasted Years,18,,True,False
63d3ae4f_1,63d3ae4f,The Clairvoyant,1,,False,False
63d3ae4f_2,63d3ae4f,Seventh Son of a Seventh Son,2,,False,False
63d3ae4f_3,63d3ae4f,The Number of the Beast,3,,False,False
